Fecha de Proceso,Operador,Estatus,P. Run,TIN,Folio TIN,Folio Logistica,Folio calidad,Cliente,Codigo cliente,Producto,Configuracion (Fito) prod,No de configuracion,Tipo de servicio,Dosis de proceso solicitada (kGy),Numero de tarima de TIN,Carrier,Etiqueta sistema,Etiqueta interna,Tarimas por TIN,Tratamiento,Dosis proceso,N° Lados,N° pases,kGy por pase,Factor K,Corriente (A),Velocidad UBC,Inicio carga conveyor,Fin descarga conveyor,Tiempo proceso,Desviaciones,Registro
25-ago-27,Operador_04,Completado,10268,TIN_000163,20163,40163,50163,Cliente_015,CLI015,Producto_010,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,7,2,SYS_002351,TAG_002351,15,MODE_B - Config demo,0.14,2,2,0.14,0.025,8.0,1.429,3:35:00 p.m.,4:27:00 p.m.,00:52:00,,Operador_05
25-ago-27,Operador_02,Completado,10268,TIN_000163,20163,40163,50163,Cliente_015,CLI015,Producto_010,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,8,3,SYS_002352,TAG_002352,15,MODE_B - Config demo,0.14,2,2,0.14,0.025,8.0,1.429,3:35:00 p.m.,4:27:00 p.m.,00:52:00,,Operador_01
25-ago-27,Operador_05,Completado,10268,TIN_000163,20163,40163,50163,Cliente_015,CLI015,Producto_010,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,9,4,SYS_002353,TAG_002353,15,MODE_B - Config demo,0.14,2,2,0.14,0.025,8.0,1.429,3:35:00 p.m.,4:27:00 p.m.,00:52:00,,Operador_02
25-ago-27,Operador_02,Completado,10268,TIN_000163,20163,40163,50163,Cliente_015,CLI015,Producto_010,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,10,5,SYS_002354,TAG_002354,15,MODE_B - Config demo,0.14,2,2,0.14,0.025,8.0,1.429,3:35:00 p.m.,4:27:00 p.m.,00:52:00,,Operador_02
25-ago-27,Operador_04,Completado,10269,TIN_000163,20163,40163,50163,Cliente_015,CLI015,Producto_010,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,11,1,SYS_002355,TAG_002355,15,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,6:47:00 a.m.,7:37:00 a.m.,00:50:00,,Operador_03
25-ago-27,Operador_05,Completado,10269,TIN_000163,20163,40163,50163,Cliente_015,CLI015,Producto_010,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,12,2,SYS_002356,TAG_002356,15,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,6:47:00 a.m.,7:37:00 a.m.,00:50:00,,Operador_04
25-ago-27,Operador_03,Completado,10269,TIN_000163,20163,40163,50163,Cliente_015,CLI015,Producto_010,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,13,3,SYS_002357,TAG_002357,15,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,6:47:00 a.m.,7:37:00 a.m.,00:50:00,,Operador_01
25-ago-27,Operador_03,Completado,10269,TIN_000163,20163,40163,50163,Cliente_015,CLI015,Producto_010,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,14,4,SYS_002358,TAG_002358,15,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,6:47:00 a.m.,7:37:00 a.m.,00:50:00,,Operador_01
25-ago-27,Operador_04,Completado,10269,TIN_000163,20163,40163,50163,Cliente_015,CLI015,Producto_010,Configuracion_004,30004,Fitosanitario 150 Gy,0.28,15,5,SYS_002359,TAG_002359,15,MODE_A - Config demo,0.28,2,1,0.28,2.5,2.4,21.429,6:47:00 a.m.,7:37:00 a.m.,00:50:00,,Operador_03
28-ago-27,Operador_03,Completado,10270,TIN_000164,20164,40164,50164,Cliente_001,CLI001,Producto_011,Configuracion_005,30005,Fitosanitario 150 Gy,0.35,1,1,SYS_002360,TAG_002360,8,MODE_A - Config demo,0.175,2,2,0.175,2.5,2.4,34.286,4:15:00 p.m.,5:10:00 p.m.,00:55:00,Desviacion_demo_10270,Operador_03
28-ago-27,Operador_01,Completado,10270,TIN_000164,20164,40164,50164,Cliente_001,CLI001,Producto_011,Configuracion_005,30005,Fitosanitario 150 Gy,0.35,2,2,SYS_002361,TAG_002361,8,MODE_A - Config demo,0.175,2,2,0.175,2.5,2.4,34.286,4:15:00 p.m.,5:10:00 p.m.,00:55:00,Desviacion_demo_10270,Operador_02
28-ago-27,Operador_05,Completado,10270,TIN_000164,20164,40164,50164,Cliente_001,CLI001,Producto_011,Configuracion_005,30005,Fitosanitario 150 Gy,0.35,3,3,SYS_002362,TAG_002362,8,MODE_A - Config demo,0.175,2,2,0.175,2.5,2.4,34.286,4:15:00 p.m.,5:10:00 p.m.,00:55:00,Desviacion_demo_10270,Operador_03
28-ago-27,Operador_01,Completado,10270,TIN_000164,20164,40164,50164,Cliente_001,CLI001,Producto_011,Configuracion_005,30005,Fitosanitario 150 Gy,0.35,4,4,SYS_002363,TAG_002363,8,MODE_A - Config demo,0.175,2,2,0.175,2.5,2.4,34.286,4:15:00 p.m.,5:10:00 p.m.,00:55:00,Desviacion_demo_10270,Operador_05
28-ago-27,Operador_04,Completado,10271,TIN_000164,20164,40164,50164,Cliente_001,CLI001,Producto_011,Configuracion_005,30005,Fitosanitario 150 Gy,0.35,5,1,SYS_002364,TAG_002364,8,MODE_B - Config demo,0.35,2,1,0.35,0.025,8.0,0.571,7:02:00 a.m.,7:58:00 a.m.,00:56:00,Desviacion_demo_10271,Operador_04
28-ago-27,Operador_01,Completado,10271,TIN_000164,20164,40164,50164,Cliente_001,CLI001,Producto_011,Configuracion_005,30005,Fitosanitario 150 Gy,0.35,6,2,SYS_002365,TAG_002365,8,MODE_B - Config demo,0.35,2,1,0.35,0.025,8.0,0.571,7:02:00 a.m.,7:58:00 a.m.,00:56:00,Desviacion_demo_10271,Operador_01
28-ago-27,Operador_04,Completado,10271,TIN_000164,20164,40164,50164,Cliente_001,CLI001,Producto_011,Configuracion_005,30005,Fitosanitario 150 Gy,0.35,7,3,SYS_002366,TAG_002366,8,MODE_B - Config demo,0.35,2,1,0.35,0.025,8.0,0.571,7:02:00 a.m.,7:58:00 a.m.,00:56:00,Desviacion_demo_10271,Operador_03
28-ago-27,Operador_05,Completado,10271,TIN_000164,20164,40164,50164,Cliente_001,CLI001,Producto_011,Configuracion_005,30005,Fitosanitario 150 Gy,0.35,8,4,SYS_002367,TAG_002367,8,MODE_B - Config demo,0.35,2,1,0.35,0.025,8.0,0.571,7:02:00 a.m.,7:58:00 a.m.,00:56:00,Desviacion_demo_10271,Operador_02
07-ago-27,Operador_02,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,1,1,SYS_002368,TAG_002368,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_02
07-ago-27,Operador_04,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,2,2,SYS_002369,TAG_002369,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_02
07-ago-27,Operador_04,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,3,3,SYS_002370,TAG_002370,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_01
07-ago-27,Operador_04,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,4,4,SYS_002371,TAG_002371,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_05
07-ago-27,Operador_05,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,5,5,SYS_002372,TAG_002372,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_05
07-ago-27,Operador_01,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,6,6,SYS_002373,TAG_002373,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_05
07-ago-27,Operador_04,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,7,7,SYS_002374,TAG_002374,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_03
07-ago-27,Operador_05,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,8,8,SYS_002375,TAG_002375,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_05
07-ago-27,Operador_05,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,9,9,SYS_002376,TAG_002376,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_03
07-ago-27,Operador_04,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,10,10,SYS_002377,TAG_002377,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_02
07-ago-27,Operador_04,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,11,11,SYS_002378,TAG_002378,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_03
07-ago-27,Operador_04,Completado,10272,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,12,12,SYS_002379,TAG_002379,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,6:16:00 a.m.,7:33:00 a.m.,01:17:00,,Operador_03
07-ago-27,Operador_02,Completado,10273,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,13,1,SYS_002380,TAG_002380,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,10:14:00 a.m.,11:14:00 a.m.,01:00:00,,Operador_04
07-ago-27,Operador_01,Completado,10273,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,14,2,SYS_002381,TAG_002381,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,10:14:00 a.m.,11:14:00 a.m.,01:00:00,,Operador_01
07-ago-27,Operador_01,Completado,10273,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,15,3,SYS_002382,TAG_002382,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,10:14:00 a.m.,11:14:00 a.m.,01:00:00,,Operador_04
07-ago-27,Operador_04,Completado,10273,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,16,4,SYS_002383,TAG_002383,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,10:14:00 a.m.,11:14:00 a.m.,01:00:00,,Operador_03
07-ago-27,Operador_03,Completado,10273,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,17,5,SYS_002384,TAG_002384,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,10:14:00 a.m.,11:14:00 a.m.,01:00:00,,Operador_04
07-ago-27,Operador_02,Completado,10273,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,18,6,SYS_002385,TAG_002385,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,10:14:00 a.m.,11:14:00 a.m.,01:00:00,,Operador_04
07-ago-27,Operador_05,Completado,10273,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,19,7,SYS_002386,TAG_002386,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,10:14:00 a.m.,11:14:00 a.m.,01:00:00,,Operador_02
07-ago-27,Operador_03,Completado,10273,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,20,8,SYS_002387,TAG_002387,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,10:14:00 a.m.,11:14:00 a.m.,01:00:00,,Operador_02
07-ago-27,Operador_02,Completado,10273,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,21,9,SYS_002388,TAG_002388,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,10:14:00 a.m.,11:14:00 a.m.,01:00:00,,Operador_02
07-ago-27,Operador_02,Completado,10273,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,22,10,SYS_002389,TAG_002389,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,10:14:00 a.m.,11:14:00 a.m.,01:00:00,,Operador_02
07-ago-27,Operador_02,Completado,10273,TIN_000165,20165,40165,50165,Cliente_004,CLI004,Producto_001,Configuracion_006,30006,Fitosanitario 400 Gy,0.6,23,11,SYS_002390,TAG_002390,23,MODE_B - Config demo,0.6,2,1,0.6,0.025,8.0,0.333,10:14:00 a.m.,11:14:00 a.m.,01:00:00,,Operador_05
10-ago-27,Operador_02,Completado,10274,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,1,1,SYS_002391,TAG_002391,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,7:36:00 a.m.,8:39:00 a.m.,01:03:00,,Operador_03
10-ago-27,Operador_03,Completado,10274,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,2,2,SYS_002392,TAG_002392,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,7:36:00 a.m.,8:39:00 a.m.,01:03:00,,Operador_05
10-ago-27,Operador_05,Completado,10274,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,3,3,SYS_002393,TAG_002393,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,7:36:00 a.m.,8:39:00 a.m.,01:03:00,,Operador_02
10-ago-27,Operador_03,Completado,10274,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,4,4,SYS_002394,TAG_002394,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,7:36:00 a.m.,8:39:00 a.m.,01:03:00,,Operador_04
10-ago-27,Operador_03,Completado,10274,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,5,5,SYS_002395,TAG_002395,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,7:36:00 a.m.,8:39:00 a.m.,01:03:00,,Operador_01
10-ago-27,Operador_04,Completado,10274,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,6,6,SYS_002396,TAG_002396,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,7:36:00 a.m.,8:39:00 a.m.,01:03:00,,Operador_03
10-ago-27,Operador_01,Completado,10274,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,7,7,SYS_002397,TAG_002397,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,7:36:00 a.m.,8:39:00 a.m.,01:03:00,,Operador_04
10-ago-27,Operador_05,Completado,10274,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,8,8,SYS_002398,TAG_002398,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,7:36:00 a.m.,8:39:00 a.m.,01:03:00,,Operador_04
10-ago-27,Operador_02,Completado,10275,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,9,1,SYS_002399,TAG_002399,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,9:05:00 a.m.,10:03:00 a.m.,00:58:00,,Operador_05
10-ago-27,Operador_03,Completado,10275,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,10,2,SYS_002400,TAG_002400,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,9:05:00 a.m.,10:03:00 a.m.,00:58:00,,Operador_04
10-ago-27,Operador_05,Completado,10275,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,11,3,SYS_002401,TAG_002401,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,9:05:00 a.m.,10:03:00 a.m.,00:58:00,,Operador_05
10-ago-27,Operador_04,Completado,10275,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,12,4,SYS_002402,TAG_002402,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,9:05:00 a.m.,10:03:00 a.m.,00:58:00,,Operador_05
10-ago-27,Operador_03,Completado,10275,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,13,5,SYS_002403,TAG_002403,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,9:05:00 a.m.,10:03:00 a.m.,00:58:00,,Operador_04
10-ago-27,Operador_03,Completado,10275,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,14,6,SYS_002404,TAG_002404,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,9:05:00 a.m.,10:03:00 a.m.,00:58:00,,Operador_04
10-ago-27,Operador_04,Completado,10275,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,15,7,SYS_002405,TAG_002405,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,9:05:00 a.m.,10:03:00 a.m.,00:58:00,,Operador_01
10-ago-27,Operador_01,Completado,10275,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,16,8,SYS_002406,TAG_002406,23,MODE_B - Config demo,0.75,2,2,0.75,0.025,8.0,0.267,9:05:00 a.m.,10:03:00 a.m.,00:58:00,,Operador_05
10-ago-27,Operador_01,Completado,10276,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,17,1,SYS_002407,TAG_002407,23,MODE_B - Config demo,1.5,2,1,1.5,0.025,8.0,0.133,7:02:00 a.m.,7:52:00 a.m.,00:50:00,,Operador_03
10-ago-27,Operador_04,Completado,10276,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,18,2,SYS_002408,TAG_002408,23,MODE_B - Config demo,1.5,2,1,1.5,0.025,8.0,0.133,7:02:00 a.m.,7:52:00 a.m.,00:50:00,,Operador_05
10-ago-27,Operador_05,Completado,10276,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,19,3,SYS_002409,TAG_002409,23,MODE_B - Config demo,1.5,2,1,1.5,0.025,8.0,0.133,7:02:00 a.m.,7:52:00 a.m.,00:50:00,,Operador_05
10-ago-27,Operador_04,Completado,10276,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,20,4,SYS_002410,TAG_002410,23,MODE_B - Config demo,1.5,2,1,1.5,0.025,8.0,0.133,7:02:00 a.m.,7:52:00 a.m.,00:50:00,,Operador_05
10-ago-27,Operador_04,Completado,10276,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,21,5,SYS_002411,TAG_002411,23,MODE_B - Config demo,1.5,2,1,1.5,0.025,8.0,0.133,7:02:00 a.m.,7:52:00 a.m.,00:50:00,,Operador_04
10-ago-27,Operador_05,Completado,10276,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,22,6,SYS_002412,TAG_002412,23,MODE_B - Config demo,1.5,2,1,1.5,0.025,8.0,0.133,7:02:00 a.m.,7:52:00 a.m.,00:50:00,,Operador_01
10-ago-27,Operador_01,Completado,10276,TIN_000166,20166,40166,50166,Cliente_004,CLI004,Producto_007,Configuracion_007,30007,Desbacterizacion (Vegetales),1.5,23,7,SYS_002413,TAG_002413,23,MODE_B - Config demo,1.5,2,1,1.5,0.025,8.0,0.133,7:02:00 a.m.,7:52:00 a.m.,00:50:00,,Operador_02
30-ago-27,Operador_04,Completado,10277,TIN_000167,20167,40167,50167,Cliente_008,CLI008,Producto_015,Configuracion_008,30008,Desbacterizacion (Alimento mascotas),2.0,1,1,SYS_002414,TAG_002414,11,MODE_A - Config demo,2.0,2,1,2.0,2.5,2.4,3.0,2:06:00 p.m.,3:15:00 p.m.,01:09:00,,Operador_03
30-ago-27,Operador_05,Completado,10277,TIN_000167,20167,40167,50167,Cliente_008,CLI008,Producto_015,Configuracion_008,30008,Desbacterizacion (Alimento mascotas),2.0,2,2,SYS_002415,TAG_002415,11,MODE_A - Config demo,2.0,2,1,2.0,2.5,2.4,3.0,2:06:00 p.m.,3:15:00 p.m.,01:09:00,,Operador_01
30-ago-27,Operador_04,Completado,10277,TIN_000167,20167,40167,50167,Cliente_008,CLI008,Producto_015,Configuracion_008,30008,Desbacterizacion (Alimento mascotas),2.0,3,3,SYS_002416,TAG_002416,11,MODE_A - Config demo,2.0,2,1,2.0,2.5,2.4,3.0,2:06:00 p.m.,3:15:00 p.m.,01:09:00,,Operador_02
30-ago-27,Operador_01,Completado,10277,TIN_000167,20167,40167,50167,Cliente_008,CLI008,Producto_015,Configuracion_008,30008,Desbacterizacion (Alimento mascotas),2.0,4,4,SYS_002417,TAG_002417,11,MODE_A - Config demo,2.0,2,1,2.0,2.5,2.4,3.0,2:06:00 p.m.,3:15:00 p.m.,01:09:00,,Operador_02
30-ago-27,Operador_04,Completado,10277,TIN_000167,20167,40167,50167,Cliente_008,CLI008,Producto_015,Configuracion_008,30008,Desbacterizacion (Alimento mascotas),2.0,5,5,SYS_002418,TAG_002418,11,MODE_A - Config demo,2.0,2,1,2.0,2.5,2.4,3.0,2:06:00 p.m.,3:15:00 p.m.,01:09:00,,Operador_01
30-ago-27,Operador_04,Completado,10277,TIN_000167,20167,40167,50167,Cliente_008,CLI008,Producto_015,Configuracion_008,30008,Desbacterizacion (Alimento mascotas),2.0,6,6,SYS_002419,TAG_002419,11,MODE_A - Config demo,2.0,2,1,2.0,2.5,2.4,3.0,2:06:00 p.m.,3:15:00 p.m.,01:09:00,,Operador_02
30-ago-27,Operador_03,Completado,10277,TIN_000167,20167,40167,50167,Cliente_008,CLI008,Producto_015,Configuracion_008,30008,Desbacterizacion (Alimento mascotas),2.0,7,7,SYS_002420,TAG_002420,11,MODE_A - Config demo,2.0,2,1,2.0,2.5,2.4,3.0,2:06:00 p.m.,3:15:00 p.m.,01:09:00,,Operador_01
30-ago-27,Operador_04,Completado,10277,TIN_000167,20167,40167,50167,Cliente_008,CLI008,Producto_015,Configuracion_008,30008,Desbacterizacion (Alimento mascotas),2.0,8,8,SYS_002421,TAG_002421,11,MODE_A - Config demo,2.0,2,1,2.0,2.5,2.4,3.0,2:06:00 p.m.,3:15:00 p.m.,01:09:00,,Operador_05
30-ago-27,Operador_03,Completado,10277,TIN_000167,20167,40167,50167,Cliente_008,CLI008,Producto_015,Configuracion_008,30008,Desbacterizacion (Alimento mascotas),2.0,9,9,SYS_002422,TAG_002422,11,MODE_A - Config demo,2.0,2,1,2.0,2.5,2.4,3.0,2:06:00 p.m.,3:15:00 p.m.,01:09:00,,Operador_02
30-ago-27,Operador_05,Completado,10277,TIN_000167,20167,40167,50167,Cliente_008,CLI008,Producto_015,Configuracion_008,30008,Desbacterizacion (Alimento mascotas),2.0,10,10,SYS_002423,TAG_002423,11,MODE_A - Config demo,2.0,2,1,2.0,2.5,2.4,3.0,2:06:00 p.m.,3:15:00 p.m.,01:09:00,,Operador_05
30-ago-27,Operador_05,Completado,10277,TIN_000167,20167,40167,50167,Cliente_008,CLI008,Producto_015,Configuracion_008,30008,Desbacterizacion (Alimento mascotas),2.0,11,11,SYS_002424,TAG_002424,11,MODE_A - Config demo,2.0,2,1,2.0,2.5,2.4,3.0,2:06:00 p.m.,3:15:00 p.m.,01:09:00,,Operador_04
11-ago-27,Operador_05,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,1,1,SYS_002425,TAG_002425,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_01
11-ago-27,Operador_05,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,2,2,SYS_002426,TAG_002426,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_02
11-ago-27,Operador_05,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,3,3,SYS_002427,TAG_002427,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_01
11-ago-27,Operador_05,Completado,10278,TIN_000168,20168,40168,50168,Cliente_003,CLI003,Producto_005,Configuracion_001,30001,Fitosanitario 400 Gy,0.55,4,4,SYS_002428,TAG_002428,16,MODE_B - Config demo,0.55,2,1,0.55,0.025,8.0,0.364,1:05:00 p.m.,2:18:00 p.m.,01:13:00,,Operador_02
